日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-05-09,金,夕迎え,只津,溝口,車,707,なし,①石神直都 ②藤川結梨 ③富永日向 ④林大希 ⑤林夏渚 ⑥櫻井斗麻 ⑦石神陽菜 ⑧園田葵,17:40,18:40,
2025-05-09,金,朝送り,只津,溝口,車,707,なし,①富永日向 ②林夏渚 ③櫻井斗麻 ④林大希 ⑤石神陽菜 ⑥石神直都 ⑦園田葵,7:50,8:45,
2025-05-09,金,昼送り,只津,溝口,車,707,なし,①石神直都 ②林夏渚 ③櫻井斗麻,12:40,13:20,
2025-05-10,土,夕迎え,只津,溝口,車,707,なし,①林大希 ②櫻井斗麻 ③鈴木応介 ④山田壮一郎 ⑤石神直都 ⑥石神陽菜 ⑦富永日向 ⑧藤川結梨 ⑨林夏渚 ⑩園田葵,17:40,18:40,
2025-05-10,土,朝送り,只津,溝口,車,707,なし,①富永日向 ②藤川結梨 ③林夏渚 ④石神直都 ⑤櫻井斗麻 ⑥鈴木応介 ⑦林大希 ⑧山田壮一郎 ⑨石神陽菜,7:50,8:40,
2025-05-11,日,夕迎え,只津,溝口,車,707,なし,①森田さくら ②櫻井斗麻 ③鈴木応介 ④富永日向 ⑤森田あやめ ⑥森田佳代 ⑦森田脩平 ⑧森田さつき ⑨藤川結梨 ⑩山田壮一郎,17:30,18:30,
2025-05-11,日,朝送り,只津,溝口,車,707,なし,①森田脩平 ②森田さくら ③森田佳代 ④山田壮一郎 ⑤櫻井斗麻 ⑥鈴木応介 ⑦藤川結梨 ⑧森田あやめ ⑨森田さつき ⑩富永日向,7:40,8:40,
2025-05-11,日,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②森田佳代 ③森田あやめ ④森田さくら ⑤藤川結梨 ⑥富永日向 ⑦森田さつき ⑧森田脩平,12:40,13:20,
2025-05-12,月,夕迎え,只津,溝口,車,707,なし,①森田さつき ②森田脩平 ③森田佳代 ④溝口一花 ⑤森田さくら ⑥森田あやめ ⑦寺田菫 ⑧園田柚真,17:40,18:40,
2025-05-12,月,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②森田あやめ ③森田佳代 ④森田脩平 ⑤櫻井斗麻 ⑥森田さつき ⑦溝口一花 ⑧園田柚真,7:45,8:45,
2025-05-12,月,昼送り,只津,溝口,車,707,なし,①森田あやめ ②森田脩平 ③森田さつき ④櫻井斗麻 ⑤森田さくら,12:40,13:20,
2025-05-13,火,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③櫻井帆斗 ④櫻井斗麻 ⑤櫻井麻智 ⑥寺田菫 ⑦園田柚真,17:30,18:40,
2025-05-13,火,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井麻智 ③溝口一花 ④富永日向 ⑤櫻井帆斗 ⑥寺田菫 ⑦園田柚真,7:50,8:40,
2025-05-13,火,昼送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻,12:40,13:20,
2025-05-14,水,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②富永日向 ③園田葵,17:40,18:40,
2025-05-14,水,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③溝口一花 ④富永日向 ⑤園田葵,7:40,8:45,
2025-05-15,木,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻 ③櫻井麻智 ④櫻井帆斗 ⑤富永日向 ⑥園田葵,17:30,18:40,
2025-05-15,木,朝送り,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③櫻井斗麻 ④櫻井帆斗 ⑤溝口一花 ⑥園田葵,7:40,8:45,
2025-05-15,木,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-05-16,金,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②林大希 ③富永日向 ④林夏渚 ⑤櫻井斗麻 ⑥園田葵,17:40,18:40,
2025-05-16,金,朝送り,只津,溝口,車,707,なし,①富永日向 ②石神陽菜 ③林夏渚 ④林大希 ⑤櫻井斗麻 ⑥園田葵,7:45,8:40,
2025-05-16,金,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②林夏渚,12:40,13:20,
2025-05-17,土,夕迎え,只津,溝口,車,707,なし,①林大希 ②藤川結梨 ③櫻井斗麻 ④富永日向 ⑤鈴木応介 ⑥林夏渚 ⑦石神陽菜 ⑧笠原英二次 ⑨宇都宮光憂 ⑩園田葵,17:40,18:40,
2025-05-17,土,朝送り,只津,溝口,車,707,なし,①笠原英二次 ②宇都宮光憂 ③石神陽菜 ④林大希 ⑤藤川結梨 ⑥櫻井斗麻 ⑦富永日向 ⑧鈴木応介 ⑨園田葵,7:40,8:45,
2025-05-17,土,昼送り,只津,溝口,車,707,なし,①宇都宮光憂,12:40,13:20,
2025-05-18,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②笠原英二次 ③櫻井斗麻 ④鈴木応介 ⑤宇都宮光憂 ⑥藤川結梨 ⑦園田葵,17:30,18:40,
2025-05-18,日,朝送り,只津,溝口,車,707,なし,①宇都宮光憂 ②櫻井斗麻 ③藤川結梨 ④笠原英二次 ⑤鈴木応介 ⑥富永日向 ⑦園田葵,7:40,8:45,
2025-05-18,日,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②藤川結梨 ③富永日向 ④園田葵,12:40,13:20,
2025-05-19,月,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②宇都宮光憂 ③富永日向 ④園田葵,17:35,18:40,
2025-05-19,月,朝送り,只津,溝口,車,707,なし,①宇都宮光憂 ②櫻井麻智 ③富永日向 ④溝口一花 ⑤櫻井斗麻 ⑥櫻井帆斗 ⑦園田葵,7:40,8:40,
2025-05-19,月,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-05-20,火,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井斗麻 ③溝口一花 ④宇都宮光憂 ⑤富永日向 ⑥櫻井帆斗,17:40,18:30,
2025-05-20,火,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②富永日向 ③櫻井帆斗 ④溝口一花 ⑤宇都宮光憂,7:50,8:40,
2025-05-20,火,昼送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻,12:40,13:20,
2025-05-21,水,夕迎え,只津,溝口,車,707,なし,①富永日向 ②宇都宮光憂 ③溝口一花 ④園田葵 ⑤園田柚真,17:30,18:40,
2025-05-21,水,朝送り,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③櫻井帆斗 ④宇都宮光憂 ⑤溝口一花 ⑥園田柚真 ⑦園田葵,7:40,8:40,
2025-05-22,木,夕迎え,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③櫻井帆斗 ④宇都宮光憂 ⑤溝口一花 ⑥園田柚真 ⑦園田葵,17:40,18:40,
2025-05-22,木,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②宇都宮光憂 ③富永日向 ④櫻井帆斗 ⑤溝口一花 ⑥園田柚真 ⑦園田葵,7:40,8:45,
2025-05-23,金,夕迎え,只津,溝口,車,707,なし,①富永日向 ②石神陽菜 ③林大希 ④林夏渚 ⑤石神直都 ⑥園田葵,17:35,18:40,
2025-05-23,金,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③石神直都 ④富永日向 ⑤林大希 ⑥園田葵,7:50,8:40,
2025-05-23,金,昼送り,只津,溝口,車,707,なし,①石神直都 ②林夏渚,12:40,13:20,
2025-05-24,土,夕迎え,只津,溝口,車,707,なし,①石神直都 ②櫻井麻智 ③笠原英二次 ④溝口一花 ⑤富永日向 ⑥林大希 ⑦林夏渚 ⑧櫻井斗麻 ⑨鈴木応介 ⑩櫻井帆斗 ⑪石神陽菜 ⑫園田葵,17:30,18:40,
2025-05-24,土,朝送り,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③櫻井帆斗 ④鈴木応介 ⑤林大希 ⑥笠原英二次 ⑦櫻井麻智 ⑧富永日向 ⑨櫻井斗麻 ⑩石神陽菜 ⑪石神直都 ⑫園田葵,7:40,8:40,
2025-05-25,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②櫻井麻智 ③石神直都 ④櫻井帆斗 ⑤溝口一花 ⑥笠原英二次 ⑦鈴木応介 ⑧櫻井斗麻,17:30,18:40,
2025-05-25,日,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②富永日向 ③櫻井斗麻 ④溝口一花 ⑤石神直都 ⑥櫻井麻智 ⑦笠原英二次,7:40,8:45,
2025-05-25,日,昼送り,只津,溝口,車,707,なし,①石神直都 ②櫻井麻智 ③櫻井帆斗 ④溝口一花 ⑤富永日向 ⑥櫻井斗麻,12:40,13:20,
2025-05-26,月,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②寺田菫,17:40,18:40,
2025-05-26,月,朝送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻 ③櫻井帆斗 ④櫻井麻智 ⑤寺田菫,7:50,8:45,
2025-05-26,月,昼送り,只津,溝口,車,707,なし,①櫻井斗麻,12:40,13:20,
2025-05-27,火,夕迎え,只津,溝口,車,707,なし,①櫻井斗麻 ②櫻井麻智 ③溝口一花 ④櫻井帆斗 ⑤寺田菫,17:40,18:40,
2025-05-27,火,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②溝口一花 ③櫻井斗麻 ④寺田菫,7:45,8:40,
2025-05-27,火,昼送り,只津,溝口,車,707,なし,①櫻井斗麻 ②溝口一花,12:40,13:20,
2025-05-28,水,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③園田葵 ④園田柚真,17:35,18:40,
2025-05-28,水,朝送り,只津,溝口,車,707,なし,①溝口一花 ②櫻井帆斗 ③林夏渚 ④櫻井麻智 ⑤園田葵 ⑥園田柚真,7:50,8:40,
2025-05-29,木,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③櫻井麻智 ④櫻井帆斗 ⑤富永日向 ⑥園田葵 ⑦園田柚真,17:30,18:40,
2025-05-29,木,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③櫻井麻智 ④溝口一花 ⑤林夏渚 ⑥園田葵 ⑦園田柚真,7:50,8:45,
2025-05-29,木,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-05-30,金,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②富永日向 ③林大希 ④園田葵,17:35,18:40,
2025-05-30,金,朝送り,只津,溝口,車,707,なし,①林大希 ②石神陽菜 ③富永日向 ④園田葵,7:45,8:40,
2025-05-31,土,夕迎え,只津,溝口,車,707,なし,①林大希 ②石神陽菜 ③富永日向 ④鈴木応介 ⑤園田葵,17:35,18:40,
2025-05-31,土,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②富永日向 ③林大希 ④石神陽菜 ⑤園田葵,7:40,8:40,
