日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2026-02-05,木,朝送り,只津,溝口,車,707,なし,①向井瑠華 ②溝口一花 ③富永日向 ④林夏渚 ⑤向井永愛 ⑥松岡蘭 ⑦四宮鈴 ⑧上田海琴 ⑨林大希 ⑩上田千愛 ⑪上田大和 ⑫小野凌来,7:50,8:45,
2026-02-06,金,夕迎え,只津,溝口,車,707,なし,①向井永愛 ②林夏渚 ③溝口一花 ④松岡蘭 ⑤上田海琴 ⑥香村快 ⑦四宮鈴 ⑧上田大和 ⑨上田千愛 ⑩香村慧 ⑪向井瑠華 ⑫林大希,17:35,18:20,
2026-02-06,金,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②向井永愛 ③四宮鈴 ④上田大和 ⑤香村慧 ⑥香村快 ⑦溝口一花 ⑧上田海琴 ⑨林大希 ⑩向井瑠華 ⑪上田千愛 ⑫林夏渚,7:40,8:40,
2026-02-06,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2026-02-07,土,夕迎え,只津,溝口,車,707,なし,①向井瑠華 ②松岡蘭 ③香村慧 ④林夏渚 ⑤富永日向 ⑥溝口一花 ⑦向井永愛 ⑧香村快 ⑨林大希 ⑩寺田菫 ⑪園田柚真,17:40,18:40,
2026-02-07,土,朝送り,只津,溝口,車,707,なし,①香村慧 ②林大希 ③松岡蘭 ④香村快 ⑤林夏渚 ⑥溝口一花 ⑦向井瑠華 ⑧富永日向 ⑨園田柚真,7:40,8:45,
2026-02-08,日,夕迎え,只津,溝口,車,707,なし,①上田大和 ②富永日向 ③上田千愛 ④向井永愛 ⑤四宮鈴 ⑥向井瑠華 ⑦小野凌来 ⑧上田海琴 ⑨林大希 ⑩園田柚真 ⑪園田葵 ⑫寺田菫,17:35,18:40,
2026-02-08,日,朝送り,只津,溝口,車,707,なし,①上田大和 ②上田海琴 ③林大希 ④上田千愛 ⑤小野凌来 ⑥四宮鈴 ⑦向井瑠華 ⑧富永日向 ⑨寺田菫 ⑩園田葵 ⑪園田柚真,7:40,8:40,
2026-02-08,日,昼送り,只津,溝口,車,707,なし,①林大希 ②上田海琴 ③向井瑠華 ④上田大和 ⑤四宮鈴 ⑥富永日向 ⑦上田千愛 ⑧向井永愛 ⑨寺田菫 ⑩園田柚真 ⑪園田葵,12:40,13:20,
2026-02-09,月,夕迎え,只津,溝口,車,707,なし,①上田海琴 ②小松島咲花 ③上田千愛 ④溝口一花 ⑤小松島駿俊汰 ⑥藤崎柊威 ⑦上田大和 ⑧小野凌来 ⑨富永日向 ⑩四宮鈴 ⑪松岡蘭 ⑫園田葵 ⑬寺田菫,17:30,18:40,
2026-02-09,月,朝送り,只津,溝口,車,707,なし,①溝口一花 ②富永日向 ③上田海琴 ④上田千愛 ⑤小野凌来 ⑥松岡蘭 ⑦四宮鈴 ⑧小松島咲花 ⑨小松島駿俊汰 ⑩藤崎柊威 ⑪上田大和 ⑫寺田菫 ⑬園田葵,7:45,8:45,
2026-02-10,火,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田千愛 ③富永日向 ④上田海琴 ⑤小松島駿俊汰 ⑥松岡蘭 ⑦辻村優樹 ⑧小野凌来 ⑨溝口一花 ⑩藤崎柊威 ⑪四宮鈴 ⑫上田大和 ⑬寺田菫 ⑭園田葵,17:35,18:40,
2026-02-10,火,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②上田海琴 ③富永日向 ④四宮鈴 ⑤小松島咲花 ⑥溝口一花 ⑦小野凌来 ⑧藤崎柊威 ⑨上田千愛 ⑩上田大和 ⑪松岡蘭 ⑫寺田菫 ⑬園田葵,7:45,8:40,
2026-02-11,水,夕迎え,只津,溝口,車,707,なし,①林大希 ②上田大和 ③富永日向 ④小野凌来 ⑤林夏渚 ⑥四宮鈴 ⑦辻村優樹 ⑧溝口一花 ⑨上田千愛 ⑩松岡蘭 ⑪上田海琴 ⑫園田葵,17:30,18:40,
2026-02-11,水,朝送り,只津,溝口,車,707,なし,①林大希 ②上田大和 ③上田海琴 ④林夏渚 ⑤松岡蘭 ⑥小野凌来 ⑦溝口一花 ⑧上田千愛 ⑨辻村優樹 ⑩富永日向 ⑪四宮鈴 ⑫園田葵,7:40,8:40,
2026-02-12,木,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②四宮鈴 ③石神陽菜 ④小松島咲花 ⑤上田大和 ⑥溝口一花 ⑦富永日向 ⑧上田千愛 ⑨上田海琴 ⑩林大希 ⑪松岡蘭 ⑫小野凌来 ⑬林夏渚 ⑭寺田菫,17:40,18:40,
2026-02-12,木,朝送り,只津,溝口,車,707,なし,①溝口一花 ②小松島駿俊汰 ③林大希 ④四宮鈴 ⑤林夏渚 ⑥松岡蘭 ⑦小松島咲花 ⑧上田千愛 ⑨石神陽菜 ⑩上田大和 ⑪小野凌来 ⑫富永日向 ⑬寺田菫,7:50,8:45,
2026-02-13,金,夕迎え,只津,溝口,車,707,なし,①上田大和 ②林大希 ③石神陽菜 ④香村慧 ⑤小松島駿俊汰 ⑥上田千愛 ⑦溝口一花 ⑧林夏渚 ⑨香村快 ⑩上田海琴 ⑪松岡蘭 ⑫小松島咲花 ⑬四宮鈴 ⑭寺田菫,17:30,18:40,
2026-02-13,金,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②小松島駿俊汰 ③溝口一花 ④松岡蘭 ⑤上田大和 ⑥上田千愛 ⑦林夏渚 ⑧上田海琴 ⑨小松島咲花 ⑩香村慧 ⑪四宮鈴 ⑫林大希 ⑬寺田菫,7:45,8:45,
2026-02-13,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2026-02-14,土,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②向井瑠華 ③松岡蘭 ④香村快 ⑤富永日向 ⑥林夏渚 ⑦林大希 ⑧向井永愛 ⑨香村慧 ⑩寺田菫 ⑪園田柚真,17:30,18:40,
2026-02-14,土,朝送り,只津,溝口,車,707,なし,①向井永愛 ②松岡蘭 ③林大希 ④向井瑠華 ⑤林夏渚 ⑥溝口一花 ⑦香村快 ⑧富永日向 ⑨寺田菫 ⑩園田柚真,7:50,8:45,
2026-02-15,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②向井瑠華 ③上田大和 ④向井永愛 ⑤四宮鈴 ⑥上田千愛 ⑦上田海琴 ⑧小野凌来 ⑨林大希 ⑩寺田菫 ⑪園田葵 ⑫園田柚真,17:30,18:40,
2026-02-15,日,朝送り,只津,溝口,車,707,なし,①小野凌来 ②上田千愛 ③上田海琴 ④林大希 ⑤向井永愛 ⑥富永日向 ⑦上田大和 ⑧向井瑠華 ⑨園田葵 ⑩寺田菫 ⑪園田柚真,7:50,8:40,
2026-02-15,日,昼送り,只津,溝口,車,707,なし,①四宮鈴 ②林大希 ③向井永愛 ④上田大和 ⑤向井瑠華 ⑥上田海琴 ⑦富永日向 ⑧上田千愛 ⑨寺田菫 ⑩園田葵 ⑪園田柚真,12:40,13:20,
2026-02-16,月,夕迎え,只津,溝口,車,707,なし,①富永日向 ②小松島駿俊汰 ③小野凌来 ④上田海琴 ⑤溝口一花 ⑥上田大和 ⑦松岡蘭 ⑧四宮鈴 ⑨藤崎柊威 ⑩上田千愛 ⑪小松島咲花 ⑫寺田菫 ⑬園田葵,17:30,18:40,
2026-02-16,月,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②小野凌来 ③富永日向 ④四宮鈴 ⑤溝口一花 ⑥小松島咲花 ⑦上田大和 ⑧上田千愛 ⑨小松島駿俊汰 ⑩藤崎柊威 ⑪上田海琴 ⑫園田葵 ⑬寺田菫,7:40,8:40,
2026-02-17,火,夕迎え,只津,溝口,車,707,なし,①上田大和 ②小松島咲花 ③藤崎柊威 ④富永日向 ⑤上田海琴 ⑥溝口一花 ⑦辻村優樹 ⑧松岡蘭 ⑨四宮鈴 ⑩小野凌来 ⑪上田千愛 ⑫小松島駿俊汰 ⑬寺田菫 ⑭園田葵,17:40,18:40,
2026-02-17,火,朝送り,只津,溝口,車,707,なし,①上田千愛 ②小野凌来 ③松岡蘭 ④辻村優樹 ⑤溝口一花 ⑥上田海琴 ⑦藤崎柊威 ⑧上田大和 ⑨富永日向 ⑩小松島咲花 ⑪小松島駿俊汰 ⑫四宮鈴 ⑬寺田菫 ⑭園田葵,7:40,8:45,
2026-02-18,水,夕迎え,只津,溝口,車,707,なし,①松岡蘭 ②上田大和 ③小野凌来 ④辻村優樹 ⑤四宮鈴 ⑥林大希 ⑦林夏渚 ⑧上田千愛 ⑨富永日向 ⑩溝口一花 ⑪上田海琴 ⑫園田葵,17:35,18:40,
2026-02-18,水,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②小野凌来 ③林夏渚 ④上田千愛 ⑤上田海琴 ⑥辻村優樹 ⑦富永日向 ⑧松岡蘭 ⑨上田大和 ⑩林大希 ⑪溝口一花 ⑫園田葵,7:40,8:40,
2026-02-18,水,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2026-02-19,木,夕迎え,只津,溝口,車,707,なし,①上田千愛 ②小野凌来 ③四宮鈴 ④石神陽菜 ⑤富永日向 ⑥上田海琴 ⑦松岡蘭 ⑧溝口一花 ⑨林夏渚 ⑩辻村優樹 ⑪林大希 ⑫上田大和 ⑬小松島駿俊汰 ⑭小松島咲花,17:35,18:30,
2026-02-19,木,朝送り,只津,溝口,車,707,なし,①林夏渚 ②上田千愛 ③石神陽菜 ④林大希 ⑤上田大和 ⑥小野凌来 ⑦小松島咲花 ⑧辻村優樹 ⑨小松島駿俊汰 ⑩四宮鈴 ⑪上田海琴 ⑫松岡蘭 ⑬富永日向 ⑭溝口一花,7:45,8:45,
2026-02-20,金,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田千愛 ③上田海琴 ④香村快 ⑤上田大和 ⑥笠原英二次 ⑦香村慧 ⑧林大希 ⑨林夏渚 ⑩小松島駿俊汰 ⑪辻村優樹 ⑫石神陽菜 ⑬松岡蘭 ⑭四宮鈴,17:40,18:20,
2026-02-20,金,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②香村慧 ③上田千愛 ④香村快 ⑤上田海琴 ⑥林夏渚 ⑦松岡蘭 ⑧上田大和 ⑨小松島駿俊汰 ⑩石神陽菜 ⑪辻村優樹 ⑫林大希 ⑬小松島咲花,7:40,8:40,
2026-02-20,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2026-02-21,土,夕迎え,只津,溝口,車,707,なし,①向井瑠華 ②林大希 ③富永日向 ④笠原英二次 ⑤香村慧 ⑥向井永愛 ⑦林夏渚 ⑧香村快 ⑨松岡蘭 ⑩園田柚真 ⑪寺田菫,17:35,18:40,
2026-02-21,土,朝送り,只津,溝口,車,707,なし,①富永日向 ②香村快 ③香村慧 ④林夏渚 ⑤向井永愛 ⑥林大希 ⑦向井瑠華 ⑧松岡蘭 ⑨笠原英二次 ⑩寺田菫 ⑪園田柚真,7:50,8:45,
2026-02-22,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②林大希 ③香村快 ④小野凌来 ⑤香村慧 ⑥向井瑠華 ⑦松岡蘭 ⑧向井永愛 ⑨園田柚真 ⑩園田葵 ⑪寺田菫,17:35,18:40,
2026-02-22,日,朝送り,只津,溝口,車,707,なし,①向井永愛 ②富永日向 ③小野凌来 ④松岡蘭 ⑤香村慧 ⑥香村快 ⑦林大希 ⑧寺田菫 ⑨園田葵 ⑩園田柚真,7:45,8:45,
2026-02-22,日,昼送り,只津,溝口,車,707,なし,①香村快 ②向井永愛 ③林大希 ④松岡蘭 ⑤富永日向 ⑥向井瑠華 ⑦香村慧 ⑧園田柚真 ⑨寺田菫 ⑩園田葵,12:40,13:20,
2026-02-23,月,夕迎え,只津,溝口,車,707,なし,①香村慧 ②小松島駿俊汰 ③溝口一花 ④上田千愛 ⑤松岡蘭 ⑥小野凌来 ⑦上田海琴 ⑧香村快 ⑨富永日向 ⑩小松島咲花 ⑪上田大和 ⑫寺田菫 ⑬園田葵,17:35,18:40,
2026-02-23,月,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②上田千愛 ③溝口一花 ④小野凌来 ⑤香村慧 ⑥松岡蘭 ⑦香村快 ⑧上田大和 ⑨富永日向 ⑩上田海琴 ⑪寺田菫 ⑫園田葵,7:45,8:45,
2026-02-24,火,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②松岡蘭 ③上田大和 ④小松島咲花 ⑤上田海琴 ⑥溝口一花 ⑦四宮鈴 ⑧小野凌来 ⑨上田千愛 ⑩寺田菫 ⑪園田葵,17:35,18:40,
2026-02-24,火,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②溝口一花 ③上田千愛 ④小野凌来 ⑤四宮鈴 ⑥上田海琴 ⑦上田大和 ⑧園田葵 ⑨寺田菫,7:50,8:45,
2026-02-25,水,夕迎え,只津,溝口,車,707,なし,①林大希 ②松岡蘭 ③小野凌来 ④上田千愛 ⑤上田大和 ⑥四宮鈴 ⑦林夏渚 ⑧上田海琴 ⑨園田葵,17:30,18:40,
2026-02-25,水,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②上田海琴 ③小野凌来 ④上田千愛 ⑤林大希 ⑥四宮鈴 ⑦上田大和 ⑧林夏渚 ⑨園田葵,7:45,8:40,
2026-02-26,木,夕迎え,只津,溝口,車,707,なし,①上田大和 ②香村慧 ③上田海琴 ④辻村優樹 ⑤四宮鈴 ⑥上田千愛 ⑦林夏渚 ⑧林大希 ⑨溝口一花 ⑩小松島咲花 ⑪小野凌来 ⑫香村快 ⑬小松島駿俊汰 ⑭松岡蘭,17:35,18:20,
2026-02-26,木,朝送り,只津,溝口,車,707,なし,①松岡蘭 ②上田海琴 ③小松島駿俊汰 ④香村快 ⑤小松島咲花 ⑥林大希 ⑦小野凌来 ⑧林夏渚 ⑨四宮鈴 ⑩辻村優樹 ⑪上田千愛 ⑫香村慧 ⑬上田大和 ⑭溝口一花,7:45,8:40,
2026-02-27,金,夕迎え,只津,溝口,車,707,なし,①香村慧 ②香村快 ③笠原英二次 ④上田千愛 ⑤林大希 ⑥辻村優樹 ⑦松岡蘭 ⑧上田大和 ⑨上田海琴 ⑩小松島駿俊汰 ⑪小松島咲花 ⑫林夏渚 ⑬四宮鈴 ⑭溝口一花,17:35,18:40,
2026-02-27,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②林大希 ③辻村優樹 ④上田千愛 ⑤小松島咲花 ⑥上田海琴 ⑦小松島駿俊汰 ⑧溝口一花 ⑨香村慧 ⑩上田大和 ⑪四宮鈴 ⑫香村快 ⑬松岡蘭 ⑭笠原英二次,7:45,8:45,
2026-02-27,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2026-02-28,土,夕迎え,只津,溝口,車,707,なし,①向井永愛 ②林夏渚 ③林大希 ④上田千愛 ⑤上田海琴 ⑥笠原英二次 ⑦向井瑠華 ⑧上田大和 ⑨富永日向 ⑩寺田菫 ⑪園田柚真,17:35,18:40,
2026-02-28,土,朝送り,只津,溝口,車,707,なし,①上田千愛 ②向井瑠華 ③上田海琴 ④林夏渚 ⑤向井永愛 ⑥上田大和 ⑦笠原英二次 ⑧林大希 ⑨富永日向 ⑩園田柚真,7:50,8:45,
