日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-03-07,金,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜 ③林大希 ④溝口一花 ⑤入矢瑠々子 ⑥園田葵,17:35,18:40,
2025-03-07,金,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③溝口一花 ④林大希 ⑤入矢瑠々子 ⑥園田葵,7:50,8:40,
2025-03-07,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-03-08,土,夕迎え,只津,溝口,車,707,なし,①森田さつき ②溝口一花 ③森田さくら ④鈴木応介 ⑤石神陽菜 ⑥林大希 ⑦森田佳代 ⑧森田あやめ ⑨入矢瑠々子 ⑩林夏渚 ⑪園田葵,17:35,18:40,
2025-03-08,土,朝送り,只津,溝口,車,707,なし,①入矢瑠々子 ②森田あやめ ③森田さくら ④溝口一花 ⑤鈴木応介 ⑥林大希 ⑦林夏渚 ⑧森田さつき ⑨石神陽菜 ⑩園田葵,7:50,8:40,
2025-03-08,土,昼送り,只津,溝口,車,707,なし,①森田あやめ ②森田さくら ③入矢瑠々子 ④森田佳代 ⑤林夏渚 ⑥森田さつき,12:40,13:20,
2025-03-09,日,夕迎え,只津,溝口,車,707,なし,①森田あやめ ②鈴木応介 ③溝口一花 ④森田さくら ⑤森田さつき ⑥森田佳代,17:30,18:20,
2025-03-09,日,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②溝口一花 ③森田さつき ④森田佳代 ⑤森田さくら,7:40,8:40,
2025-03-09,日,昼送り,只津,溝口,車,707,なし,①森田佳代 ②森田さくら ③森田あやめ ④森田さつき ⑤溝口一花,12:40,13:20,
2025-03-10,月,夕迎え,只津,溝口,車,707,なし,①寺田菫,17:35,18:40,
2025-03-10,月,朝送り,只津,溝口,車,707,なし,①寺田菫,7:50,8:45,
2025-03-11,火,夕迎え,只津,溝口,車,707,なし,①寺田菫,17:30,18:40,
2025-03-11,火,朝送り,只津,溝口,車,707,なし,①寺田菫,7:45,8:40,
2025-03-12,水,夕迎え,只津,溝口,車,707,なし,①外越菜々 ②鈴木応介 ③溝口一花 ④富永日向 ⑤園田柚真 ⑥園田葵,17:40,18:40,
2025-03-12,水,朝送り,只津,溝口,車,707,なし,①溝口一花 ②外越菜々 ③富永日向 ④鈴木応介 ⑤園田葵 ⑥園田柚真,7:50,8:45,
2025-03-12,水,昼送り,只津,溝口,車,707,なし,①溝口一花 ②外越菜々,12:40,13:20,
2025-03-13,木,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③鈴木応介 ④外越菜々 ⑤園田葵 ⑥園田柚真,17:40,18:40,
2025-03-13,木,朝送り,只津,溝口,車,707,なし,①富永日向 ②外越菜々 ③溝口一花 ④鈴木応介 ⑤園田柚真 ⑥園田葵,7:45,8:45,
2025-03-13,木,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-03-14,金,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②入矢瑠々子 ③溝口一花 ④林大希 ⑤石神陽菜 ⑥園田葵,17:40,18:40,
2025-03-14,金,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③溝口一花 ④林大希 ⑤入矢瑠々子 ⑥園田葵,7:40,8:45,
2025-03-14,金,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②入矢瑠々子 ③林夏渚,12:40,13:20,
2025-03-15,土,夕迎え,只津,溝口,車,707,なし,①川嶋歓大 ②鈴木応介 ③林夏渚 ④富永日向 ⑤山田壮一郎 ⑥溝口一花 ⑦林大希 ⑧入矢瑠々子 ⑨石神陽菜 ⑩園田葵,17:40,18:40,
2025-03-15,土,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②鈴木応介 ③林大希 ④入矢瑠々子 ⑤溝口一花 ⑥山田壮一郎 ⑦富永日向 ⑧川嶋歓大 ⑨林夏渚 ⑩園田葵,7:45,8:40,
2025-03-15,土,昼送り,只津,溝口,車,707,なし,①溝口一花 ②川嶋歓大 ③入矢瑠々子,12:40,13:20,
2025-03-16,日,夕迎え,只津,溝口,車,707,なし,①山田壮一郎 ②鈴木応介 ③富永日向 ④川嶋歓大,17:30,18:40,
2025-03-16,日,朝送り,只津,溝口,車,707,なし,①山田壮一郎 ②鈴木応介 ③富永日向,7:50,8:45,
2025-03-16,日,昼送り,只津,溝口,車,707,なし,①山田壮一郎 ②鈴木応介 ③川嶋歓大 ④富永日向,12:40,13:20,
2025-03-17,月,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花 ③入矢瑠々子 ④園田葵 ⑤園田柚真 ⑥寺田菫,17:35,18:40,
2025-03-17,月,朝送り,只津,溝口,車,707,なし,①入矢瑠々子 ②溝口一花 ③石神陽菜 ④園田葵 ⑤寺田菫 ⑥園田柚真,7:50,8:45,
2025-03-17,月,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-03-18,火,夕迎え,只津,溝口,車,707,なし,①入矢瑠々子 ②石神陽菜 ③溝口一花 ④園田柚真 ⑤寺田菫 ⑥園田葵,17:30,18:40,
2025-03-18,火,朝送り,只津,溝口,車,707,なし,①溝口一花 ②石神陽菜 ③入矢瑠々子 ④寺田菫 ⑤園田葵 ⑥園田柚真,7:40,8:40,
2025-03-18,火,昼送り,只津,溝口,車,707,なし,①溝口一花 ②入矢瑠々子 ③石神陽菜,12:40,13:20,
2025-03-21,金,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②武田日茉莉 ③林大希 ④溝口一花 ⑤入矢瑠々子 ⑥園田葵,17:30,18:40,
2025-03-21,金,朝送り,只津,溝口,車,707,なし,①林大希 ②武田日茉莉 ③林夏渚 ④溝口一花 ⑤入矢瑠々子 ⑥園田葵,7:50,8:40,
2025-03-21,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-03-22,土,夕迎え,只津,溝口,車,707,なし,①入矢瑠々子 ②溝口一花 ③川嶋歓大 ④鈴木応介 ⑤山田壮一郎 ⑥林夏渚 ⑦武田日茉莉 ⑧林大希 ⑨園田葵,17:30,18:40,
2025-03-22,土,朝送り,只津,溝口,車,707,なし,①武田日茉莉 ②林夏渚 ③入矢瑠々子 ④川嶋歓大 ⑤溝口一花 ⑥林大希 ⑦鈴木応介 ⑧園田葵,7:50,8:45,
2025-03-22,土,昼送り,只津,溝口,車,707,なし,①林夏渚 ②武田日茉莉,12:40,13:20,
2025-03-23,日,夕迎え,只津,溝口,車,707,なし,①山田壮一郎 ②鈴木応介 ③川嶋歓大,17:35,18:40,
2025-03-23,日,朝送り,只津,溝口,車,707,なし,①川嶋歓大 ②鈴木応介 ③山田壮一郎,7:40,8:45,
2025-03-23,日,昼送り,只津,溝口,車,707,なし,①山田壮一郎 ②川嶋歓大,12:40,13:20,
2025-03-24,月,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②石神陽菜 ③富永日向 ④寺田菫,17:30,18:40,
2025-03-24,月,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花 ③富永日向 ④寺田菫,7:40,8:45,
2025-03-24,月,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-03-25,火,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花 ③富永日向 ④寺田菫,17:35,18:40,
2025-03-25,火,朝送り,只津,溝口,車,707,なし,①溝口一花 ②石神陽菜 ③富永日向 ④寺田菫,7:45,8:40,
2025-03-25,火,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②溝口一花,12:40,13:20,
2025-03-26,水,夕迎え,只津,溝口,車,707,なし,①富永日向 ②外越菜々 ③溝口一花 ④園田葵 ⑤園田柚真,17:30,18:40,
2025-03-26,水,朝送り,只津,溝口,車,707,なし,①溝口一花 ②富永日向 ③外越菜々 ④園田柚真 ⑤園田葵,7:45,8:40,
2025-03-26,水,昼送り,只津,溝口,車,707,なし,①外越菜々 ②溝口一花 ③園田葵,12:40,13:20,
2025-03-27,木,夕迎え,只津,溝口,車,707,なし,①武田日茉莉 ②富永日向 ③溝口一花 ④外越菜々 ⑤園田葵 ⑥園田柚真,17:35,18:40,
2025-03-27,木,朝送り,只津,溝口,車,707,なし,①外越菜々 ②溝口一花 ③富永日向 ④武田日茉莉 ⑤園田柚真 ⑥園田葵,7:50,8:45,
2025-03-27,木,昼送り,只津,溝口,車,707,なし,①溝口一花 ②園田葵,12:40,13:20,
2025-03-28,金,夕迎え,只津,溝口,車,707,なし,①林大希 ②入矢瑠々子 ③武田日茉莉 ④溝口一花 ⑤林夏渚 ⑥寺田菫 ⑦園田葵,17:40,18:40,
2025-03-28,金,朝送り,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③林大希 ④入矢瑠々子 ⑤寺田菫 ⑥園田葵,7:40,8:45,
2025-03-28,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-03-29,土,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②林夏渚 ③山田壮一郎 ④入矢瑠々子 ⑤富永日向 ⑥鈴木応介 ⑦林大希 ⑧寺田菫 ⑨園田葵,17:30,18:40,
2025-03-29,土,朝送り,只津,溝口,車,707,なし,①鈴木応介 ②山田壮一郎 ③溝口一花 ④林夏渚 ⑤富永日向 ⑥入矢瑠々子 ⑦林大希 ⑧寺田菫 ⑨園田葵,7:50,8:40,
2025-03-29,土,昼送り,只津,溝口,車,707,なし,①入矢瑠々子 ②林夏渚,12:40,13:20,
2025-03-30,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②山田壮一郎 ③鈴木応介,17:35,18:20,
2025-03-30,日,朝送り,只津,溝口,車,707,なし,①富永日向 ②山田壮一郎 ③鈴木応介,7:40,8:45,
2025-03-30,日,昼送り,只津,溝口,車,707,なし,①富永日向 ②山田壮一郎,12:40,13:20,
