日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-10-16,木,朝送り,只津,溝口,車,707,なし,①小野凌来 ②四宮鈴 ③富永日向 ④上田大和 ⑤櫻井麻智 ⑥櫻井帆斗 ⑦溝口一花 ⑧林夏渚 ⑨藤川結梨,7:50,8:40,
2025-10-16,木,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②四宮鈴,12:40,13:20,
2025-10-17,金,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②上田海琴 ③四宮鈴 ④石神陽菜 ⑤藤川結梨 ⑥林夏渚 ⑦上田千愛 ⑧上田大和 ⑨富永日向 ⑩園田葵,17:40,18:40,
2025-10-17,金,朝送り,只津,溝口,車,707,なし,①富永日向 ②上田千愛 ③溝口一花 ④藤川結梨 ⑤上田海琴 ⑥石神陽菜 ⑦上田大和 ⑧林夏渚 ⑨四宮鈴 ⑩園田葵,7:40,8:45,
2025-10-17,金,昼送り,只津,溝口,車,707,なし,①四宮鈴 ②林夏渚,12:40,13:20,
2025-10-18,土,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③林夏渚 ④林大希 ⑤櫻井斗麻 ⑥上田海琴 ⑦四宮鈴 ⑧石神陽菜 ⑨上田千愛 ⑩園田柚真 ⑪園田葵 ⑫寺田菫,17:40,18:40,
2025-10-18,土,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②富永日向 ③林夏渚 ④櫻井斗麻 ⑤石原晴海 ⑥林大希 ⑦石神陽菜 ⑧上田海琴 ⑨上田千愛 ⑩寺田菫 ⑪園田柚真 ⑫園田葵,7:40,8:45,
2025-10-18,土,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②櫻井斗麻 ③四宮鈴 ④石原晴海,12:40,13:20,
2025-10-19,日,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③石原晴海 ④小松島駿俊汰 ⑤富永日向 ⑥小松島咲花 ⑦櫻井斗麻 ⑧林大希 ⑨園田葵 ⑩園田柚真 ⑪寺田菫,17:30,18:40,
2025-10-19,日,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③櫻井帆斗 ④富永日向 ⑤林大希 ⑥小松島咲花 ⑦櫻井麻智 ⑧小松島駿俊汰 ⑨園田葵 ⑩寺田菫,7:50,8:40,
2025-10-19,日,昼送り,只津,溝口,車,707,なし,①櫻井麻智 ②林大希 ③石原晴海 ④櫻井帆斗 ⑤櫻井斗麻 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-10-20,月,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小野凌来 ③石原晴海 ④溝口一花 ⑤小松島咲花 ⑥園田葵 ⑦寺田菫,17:35,18:40,
2025-10-20,月,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③石原晴海 ④小松島咲花 ⑤溝口一花 ⑥小松島駿俊汰 ⑦小野凌来 ⑧園田葵,7:45,8:45,
2025-10-20,月,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-10-21,火,夕迎え,只津,溝口,車,707,なし,①上田大和 ②溝口一花 ③櫻井斗麻 ④小松島駿俊汰 ⑤櫻井麻智 ⑥櫻井帆斗 ⑦小松島咲花 ⑧石神直都 ⑨富永日向 ⑩小野凌来 ⑪寺田菫,17:30,18:40,
2025-10-21,火,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②石神直都 ③櫻井帆斗 ④櫻井斗麻 ⑤上田大和 ⑥櫻井麻智 ⑦溝口一花 ⑧小松島咲花 ⑨小野凌来 ⑩富永日向 ⑪寺田菫,7:45,8:45,
2025-10-22,水,夕迎え,只津,溝口,車,707,なし,①石神直都 ②小野凌来 ③上田大和 ④富永日向 ⑤溝口一花 ⑥小松島駿俊汰 ⑦小松島咲花 ⑧四宮鈴 ⑨林夏渚,17:30,18:40,
2025-10-22,水,朝送り,只津,溝口,車,707,なし,①四宮鈴 ②櫻井麻智 ③林夏渚 ④小松島駿俊汰 ⑤富永日向 ⑥上田大和 ⑦石神直都 ⑧小野凌来 ⑨小松島咲花 ⑩溝口一花,7:50,8:45,
2025-10-22,水,昼送り,只津,溝口,車,707,なし,①四宮鈴,12:40,13:20,
2025-10-23,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②溝口一花 ③上田千愛 ④上田大和 ⑤上田海琴 ⑥林夏渚 ⑦四宮鈴 ⑧小松島咲花 ⑨小野凌来 ⑩富永日向 ⑪櫻井帆斗,17:40,18:30,
2025-10-23,木,朝送り,只津,溝口,車,707,なし,①富永日向 ②上田海琴 ③小野凌来 ④櫻井帆斗 ⑤溝口一花 ⑥上田千愛 ⑦櫻井麻智 ⑧林夏渚 ⑨小松島咲花 ⑩四宮鈴,7:50,8:45,
2025-10-23,木,昼送り,只津,溝口,車,707,なし,①四宮鈴 ②櫻井麻智,12:40,13:20,
2025-10-24,金,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田千愛 ③上田海琴 ④溝口一花 ⑤上田大和 ⑥林夏渚 ⑦富永日向 ⑧石神陽菜 ⑨園田葵,17:40,18:40,
2025-10-24,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②小松島咲花 ③石神陽菜 ④溝口一花 ⑤林夏渚 ⑥富永日向 ⑦上田千愛 ⑧園田葵,7:50,8:45,
2025-10-24,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-10-25,土,夕迎え,只津,溝口,車,707,なし,①富永日向 ②林夏渚 ③石原晴海 ④櫻井斗麻 ⑤林大希 ⑥上田千愛 ⑦上田海琴 ⑧石神陽菜 ⑨小松島咲花 ⑩園田柚真 ⑪寺田菫 ⑫園田葵,17:40,18:40,
2025-10-25,土,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②上田海琴 ③富永日向 ④林大希 ⑤石神陽菜 ⑥石原晴海 ⑦櫻井斗麻 ⑧林夏渚 ⑨園田葵 ⑩寺田菫 ⑪園田柚真,7:40,8:45,
2025-10-25,土,昼送り,只津,溝口,車,707,なし,①石原晴海 ②石神陽菜 ③櫻井斗麻,12:40,13:20,
2025-10-26,日,夕迎え,只津,溝口,車,707,なし,①林大希 ②櫻井帆斗 ③富永日向 ④櫻井斗麻 ⑤櫻井麻智 ⑥石原晴海 ⑦寺田菫 ⑧園田葵 ⑨園田柚真,17:30,18:40,
2025-10-26,日,朝送り,只津,溝口,車,707,なし,①富永日向 ②石原晴海 ③林大希 ④櫻井帆斗 ⑤櫻井麻智 ⑥櫻井斗麻 ⑦園田柚真 ⑧園田葵 ⑨寺田菫,7:40,8:45,
2025-10-26,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井帆斗 ③林大希 ④櫻井斗麻 ⑤櫻井麻智 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-10-27,月,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③石原晴海 ④小野凌来 ⑤寺田菫 ⑥園田葵,17:40,18:40,
2025-10-27,月,朝送り,只津,溝口,車,707,なし,①櫻井斗麻 ②富永日向 ③溝口一花 ④櫻井麻智 ⑤石原晴海 ⑥小野凌来 ⑦櫻井帆斗 ⑧寺田菫 ⑨園田葵,7:40,8:40,
2025-10-28,火,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②上田千愛 ③櫻井斗麻 ④櫻井帆斗 ⑤小松島咲花 ⑥溝口一花 ⑦櫻井麻智 ⑧石神直都 ⑨上田大和 ⑩富永日向 ⑪上田海琴 ⑫小野凌来 ⑬寺田菫,17:30,18:40,
2025-10-28,火,朝送り,只津,溝口,車,707,なし,①小松島駿俊汰 ②櫻井帆斗 ③上田大和 ④小松島咲花 ⑤上田海琴 ⑥櫻井斗麻 ⑦富永日向 ⑧溝口一花 ⑨上田千愛 ⑩櫻井麻智 ⑪石神直都 ⑫小野凌来 ⑬寺田菫,7:50,8:40,
2025-10-29,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②上田大和 ③林夏渚 ④上田海琴 ⑤石神直都 ⑥上田千愛 ⑦溝口一花 ⑧小松島駿俊汰 ⑨富永日向 ⑩四宮鈴 ⑪小野凌来,17:40,18:20,
2025-10-29,水,朝送り,只津,溝口,車,707,なし,①溝口一花 ②上田大和 ③小野凌来 ④石神直都 ⑤小松島駿俊汰 ⑥小松島咲花 ⑦富永日向 ⑧上田千愛 ⑨櫻井帆斗 ⑩櫻井麻智 ⑪四宮鈴 ⑫林夏渚,7:40,8:45,
2025-10-29,水,昼送り,只津,溝口,車,707,なし,①四宮鈴,12:40,13:20,
2025-10-30,木,夕迎え,只津,溝口,車,707,なし,①櫻井麻智 ②松岡蘭 ③櫻井帆斗 ④林夏渚 ⑤上田大和 ⑥溝口一花 ⑦四宮鈴 ⑧小野凌来 ⑨上田千愛 ⑩上田海琴,17:35,18:30,
2025-10-30,木,朝送り,只津,溝口,車,707,なし,①上田海琴 ②溝口一花 ③櫻井帆斗 ④松岡蘭 ⑤櫻井麻智 ⑥上田千愛 ⑦四宮鈴 ⑧上田大和 ⑨小野凌来 ⑩林夏渚,7:50,8:40,
2025-10-30,木,昼送り,只津,溝口,車,707,なし,①松岡蘭 ②四宮鈴 ③櫻井麻智,12:40,13:20,
2025-10-31,金,夕迎え,只津,溝口,車,707,なし,①四宮鈴 ②上田海琴 ③松岡蘭 ④上田大和 ⑤上田千愛,17:40,18:20,
2025-10-31,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②上田千愛 ③四宮鈴 ④松岡蘭 ⑤上田大和,7:50,8:40,
2025-10-31,金,昼送り,只津,溝口,車,707,なし,①松岡蘭,12:40,13:20,
