日付,曜日,送迎区分,送迎職員,介助者,送迎方法,車番,点呼確認による異常,利用者,開始時刻,終了時刻,備考
2025-11-07,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜 ③笠原英二次 ④溝口一花 ⑤小松島駿俊汰 ⑥櫻井斗麻 ⑦櫻井麻智 ⑧小松島咲花 ⑨富永日向 ⑩寺田菫,7:45,8:40,
2025-11-07,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜,12:40,13:20,
2025-11-08,土,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③林大希 ④石神陽菜 ⑤溝口一花 ⑥林夏渚 ⑦石原晴海 ⑧櫻井斗麻 ⑨富永日向 ⑩寺田菫 ⑪園田柚真,17:30,18:40,
2025-11-08,土,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②石神陽菜 ③林夏渚 ④石原晴海 ⑤富永日向 ⑥溝口一花 ⑦櫻井斗麻 ⑧林大希 ⑨櫻井麻智 ⑩寺田菫 ⑪園田柚真,7:45,8:45,
2025-11-08,土,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-11-09,日,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②林大希 ③櫻井斗麻 ④上田海琴 ⑤富永日向 ⑥寺田菫 ⑦園田葵 ⑧園田柚真,17:30,18:40,
2025-11-09,日,朝送り,只津,溝口,車,707,なし,①林大希 ②石原晴海 ③上田海琴 ④富永日向 ⑤園田葵 ⑥園田柚真 ⑦寺田菫,7:45,8:45,
2025-11-09,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③櫻井斗麻 ④林大希 ⑤園田柚真 ⑥園田葵 ⑦寺田菫,12:40,13:20,
2025-11-10,月,夕迎え,只津,溝口,車,707,なし,①上田海琴 ②富永日向 ③溝口一花 ④石原晴海 ⑤小野凌来 ⑥林大希 ⑦寺田菫 ⑧園田葵,17:30,18:40,
2025-11-10,月,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③櫻井麻智 ④溝口一花 ⑤櫻井帆斗 ⑥上田海琴 ⑦小野凌来 ⑧富永日向 ⑨林大希 ⑩寺田菫 ⑪園田葵,7:40,8:40,
2025-11-11,火,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②櫻井帆斗 ③石神直都 ④溝口一花 ⑤櫻井麻智 ⑥小松島咲花 ⑦櫻井斗麻 ⑧上田大和 ⑨富永日向 ⑩小松島駿俊汰 ⑪寺田菫 ⑫園田葵,17:40,18:40,
2025-11-11,火,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②石神直都 ③上田大和 ④櫻井麻智 ⑤櫻井斗麻 ⑥小野凌来 ⑦富永日向 ⑧溝口一花 ⑨小松島駿俊汰 ⑩園田葵 ⑪寺田菫,7:45,8:45,
2025-11-12,水,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②富永日向 ③石神直都 ④小野凌来 ⑤上田大和 ⑥林夏渚 ⑦小松島駿俊汰 ⑧溝口一花 ⑨園田葵,17:40,18:40,
2025-11-12,水,朝送り,只津,溝口,車,707,なし,①小松島咲花 ②林夏渚 ③上田大和 ④小松島駿俊汰 ⑤石神直都 ⑥櫻井麻智 ⑦溝口一花 ⑧富永日向 ⑨櫻井帆斗 ⑩園田葵,7:40,8:45,
2025-11-13,木,夕迎え,只津,溝口,車,707,なし,①藤川結梨 ②櫻井麻智 ③小松島駿俊汰 ④櫻井帆斗 ⑤富永日向 ⑥林夏渚 ⑦笠原英二次 ⑧小松島咲花 ⑨小野凌来 ⑩溝口一花,17:30,18:20,
2025-11-13,木,朝送り,只津,溝口,車,707,なし,①藤川結梨 ②櫻井帆斗 ③林夏渚 ④富永日向 ⑤笠原英二次 ⑥小松島咲花 ⑦小野凌来 ⑧溝口一花 ⑨櫻井麻智 ⑩小松島駿俊汰,7:40,8:45,
2025-11-14,金,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②小松島駿俊汰 ③富永日向 ④櫻井麻智 ⑤笠原英二次 ⑥櫻井帆斗 ⑦林夏渚 ⑧藤川結梨 ⑨石神陽菜 ⑩林大希,17:35,18:20,
2025-11-14,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②小松島咲花 ③櫻井麻智 ④林大希 ⑤石神陽菜 ⑥小松島駿俊汰 ⑦櫻井帆斗 ⑧藤川結梨 ⑨笠原英二次 ⑩富永日向,7:50,8:40,
2025-11-14,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-11-15,土,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②櫻井帆斗 ③林大希 ④櫻井麻智 ⑤林夏渚 ⑥石神陽菜 ⑦櫻井斗麻 ⑧富永日向 ⑨寺田菫 ⑩園田柚真,17:35,18:40,
2025-11-15,土,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②櫻井帆斗 ③林大希 ④富永日向 ⑤石原晴海 ⑥石神陽菜 ⑦櫻井斗麻 ⑧林夏渚 ⑨園田柚真,7:45,8:45,
2025-11-15,土,昼送り,只津,溝口,車,707,なし,①石原晴海 ②石神陽菜,12:40,13:20,
2025-11-16,日,夕迎え,只津,溝口,車,707,なし,①富永日向 ②溝口一花 ③櫻井斗麻 ④石原晴海 ⑤林大希 ⑥林夏渚 ⑦寺田菫 ⑧園田葵 ⑨園田柚真,17:35,18:40,
2025-11-16,日,朝送り,只津,溝口,車,707,なし,①石原晴海 ②櫻井斗麻 ③林夏渚 ④溝口一花 ⑤富永日向 ⑥林大希 ⑦園田葵 ⑧寺田菫 ⑨園田柚真,7:50,8:45,
2025-11-16,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②溝口一花 ③富永日向 ④櫻井斗麻 ⑤林大希 ⑥園田柚真 ⑦寺田菫 ⑧園田葵,12:40,13:20,
2025-11-17,月,夕迎え,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③溝口一花 ④林夏渚 ⑤林大希 ⑥小野凌来 ⑦園田葵 ⑧寺田菫,17:40,18:40,
2025-11-17,月,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②櫻井麻智 ③林大希 ④石原晴海 ⑤櫻井斗麻 ⑥富永日向 ⑦溝口一花 ⑧林夏渚 ⑨小野凌来 ⑩寺田菫 ⑪園田葵,7:50,8:45,
2025-11-18,火,夕迎え,只津,溝口,車,707,なし,①櫻井帆斗 ②溝口一花 ③上田海琴 ④石神直都 ⑤小野凌来 ⑥上田大和 ⑦富永日向 ⑧櫻井斗麻 ⑨櫻井麻智 ⑩小松島駿俊汰 ⑪小松島咲花 ⑫寺田菫 ⑬園田葵,17:35,18:40,
2025-11-18,火,朝送り,只津,溝口,車,707,なし,①上田海琴 ②櫻井麻智 ③櫻井帆斗 ④上田大和 ⑤小松島咲花 ⑥小野凌来 ⑦溝口一花 ⑧櫻井斗麻 ⑨石神直都 ⑩小松島駿俊汰 ⑪富永日向 ⑫寺田菫 ⑬園田葵,7:50,8:40,
2025-11-19,水,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②小松島駿俊汰 ③石神直都 ④溝口一花 ⑤上田大和 ⑥上田海琴 ⑦小松島咲花 ⑧富永日向 ⑨小野凌来 ⑩園田葵,17:35,18:40,
2025-11-19,水,朝送り,只津,溝口,車,707,なし,①櫻井帆斗 ②富永日向 ③上田大和 ④櫻井麻智 ⑤溝口一花 ⑥小松島駿俊汰 ⑦林夏渚 ⑧小野凌来 ⑨上田海琴 ⑩石神直都 ⑪小松島咲花 ⑫園田葵,7:40,8:45,
2025-11-19,水,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-11-20,木,夕迎え,只津,溝口,車,707,なし,①小松島駿俊汰 ②小松島咲花 ③藤川結梨 ④溝口一花 ⑤上田海琴 ⑥櫻井麻智 ⑦櫻井帆斗 ⑧林夏渚 ⑨小野凌来 ⑩富永日向 ⑪上田大和,17:35,18:20,
2025-11-20,木,朝送り,只津,溝口,車,707,なし,①櫻井麻智 ②小野凌来 ③上田大和 ④小松島駿俊汰 ⑤上田海琴 ⑥林夏渚 ⑦富永日向 ⑧藤川結梨 ⑨溝口一花 ⑩小松島咲花 ⑪櫻井帆斗,7:45,8:45,
2025-11-21,金,夕迎え,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③上田大和 ④富永日向 ⑤小松島咲花 ⑥石原晴海 ⑦林大希 ⑧小野凌来 ⑨藤川結梨 ⑩上田海琴 ⑪小松島駿俊汰 ⑫園田葵,17:35,18:40,
2025-11-21,金,朝送り,只津,溝口,車,707,なし,①林夏渚 ②上田海琴 ③小野凌来 ④藤川結梨 ⑤小松島咲花 ⑥石原晴海 ⑦林大希 ⑧上田大和 ⑨小松島駿俊汰 ⑩石神陽菜 ⑪富永日向 ⑫園田葵,7:45,8:40,
2025-11-21,金,昼送り,只津,溝口,車,707,なし,①林夏渚 ②石神陽菜,12:40,13:20,
2025-11-22,土,夕迎え,只津,溝口,車,707,なし,①林大希 ②石原晴海 ③石神陽菜 ④富永日向 ⑤林夏渚 ⑥小野凌来 ⑦櫻井斗麻 ⑧園田葵 ⑨寺田菫 ⑩園田柚真,17:35,18:40,
2025-11-22,土,朝送り,只津,溝口,車,707,なし,①石神陽菜 ②林夏渚 ③林大希 ④小野凌来 ⑤石原晴海 ⑥園田柚真 ⑦園田葵 ⑧寺田菫,7:50,8:40,
2025-11-22,土,昼送り,只津,溝口,車,707,なし,①石原晴海,12:40,13:20,
2025-11-23,日,夕迎え,只津,溝口,車,707,なし,①上田大和 ②上田海琴 ③林大希 ④櫻井斗麻 ⑤富永日向 ⑥石原晴海 ⑦園田柚真 ⑧寺田菫 ⑨園田葵,17:40,18:40,
2025-11-23,日,朝送り,只津,溝口,車,707,なし,①石原晴海 ②林大希 ③上田大和 ④上田海琴 ⑤富永日向 ⑥園田柚真 ⑦園田葵,7:50,8:40,
2025-11-23,日,昼送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③林大希 ④櫻井斗麻 ⑤園田柚真 ⑥寺田菫 ⑦園田葵,12:40,13:20,
2025-11-24,月,夕迎え,只津,溝口,車,707,なし,①上田大和 ②林大希 ③石原晴海 ④富永日向 ⑤小野凌来 ⑥上田海琴 ⑦園田葵 ⑧寺田菫,17:40,18:40,
2025-11-24,月,朝送り,只津,溝口,車,707,なし,①石原晴海 ②富永日向 ③林大希 ④上田大和 ⑤上田海琴 ⑥櫻井帆斗 ⑦櫻井斗麻 ⑧櫻井麻智 ⑨小野凌来 ⑩寺田菫 ⑪園田葵,7:40,8:45,
2025-11-25,火,夕迎え,只津,溝口,車,707,なし,①小松島咲花 ②小野凌来 ③櫻井麻智 ④櫻井斗麻 ⑤櫻井帆斗 ⑥上田大和 ⑦上田海琴 ⑧石神直都 ⑨小松島駿俊汰 ⑩園田葵 ⑪寺田菫,17:35,18:40,
2025-11-25,火,朝送り,只津,溝口,車,707,なし,①上田大和 ②小松島咲花 ③櫻井麻智 ④小松島駿俊汰 ⑤上田海琴 ⑥小野凌来 ⑦櫻井帆斗 ⑧寺田菫 ⑨園田葵,7:40,8:40,
2025-11-26,水,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②小松島咲花 ③上田大和 ④小松島駿俊汰 ⑤小野凌来 ⑥溝口一花 ⑦石神直都 ⑧林大希 ⑨上田海琴 ⑩園田葵,17:30,18:40,
2025-11-26,水,朝送り,只津,溝口,車,707,なし,①上田大和 ②上田海琴 ③溝口一花 ④櫻井麻智 ⑤小野凌来 ⑥小松島駿俊汰 ⑦林大希 ⑧林夏渚 ⑨石神直都 ⑩小松島咲花 ⑪櫻井帆斗 ⑫園田葵,7:40,8:45,
2025-11-27,木,夕迎え,只津,溝口,車,707,なし,①上田大和 ②上田千愛 ③溝口一花 ④藤川結梨 ⑤上田海琴 ⑥林大希 ⑦櫻井帆斗 ⑧小野凌来 ⑨林夏渚 ⑩櫻井麻智,17:35,18:30,
2025-11-27,木,朝送り,只津,溝口,車,707,なし,①藤川結梨 ②溝口一花 ③櫻井麻智 ④上田千愛 ⑤林大希 ⑥櫻井帆斗 ⑦上田海琴 ⑧小野凌来 ⑨林夏渚 ⑩上田大和,7:40,8:45,
2025-11-27,木,昼送り,只津,溝口,車,707,なし,①溝口一花,12:40,13:20,
2025-11-28,金,夕迎え,只津,溝口,車,707,なし,①小野凌来 ②上田千愛 ③溝口一花 ④林夏渚 ⑤藤川結梨 ⑥林大希 ⑦石神陽菜 ⑧上田大和 ⑨富永日向 ⑩上田海琴 ⑪園田葵,17:30,18:40,
2025-11-28,金,朝送り,只津,溝口,車,707,なし,①上田海琴 ②林夏渚 ③上田大和 ④富永日向 ⑤上田千愛 ⑥小野凌来 ⑦石神陽菜 ⑧藤川結梨 ⑨林大希 ⑩園田葵,7:45,8:45,
2025-11-28,金,昼送り,只津,溝口,車,707,なし,①林夏渚,12:40,13:20,
2025-11-29,土,夕迎え,只津,溝口,車,707,なし,①林夏渚 ②富永日向 ③石原晴海 ④小野凌来 ⑤溝口一花 ⑥櫻井斗麻 ⑦藤川結梨 ⑧石神陽菜 ⑨園田柚真 ⑩寺田菫 ⑪園田葵,17:35,18:40,
2025-11-29,土,朝送り,只津,溝口,車,707,なし,①石原晴海 ②藤川結梨 ③溝口一花 ④小野凌来 ⑤石神陽菜 ⑥林夏渚 ⑦櫻井斗麻 ⑧富永日向 ⑨園田葵 ⑩園田柚真 ⑪寺田菫,7:45,8:40,
2025-11-29,土,昼送り,只津,溝口,車,707,なし,①石神陽菜 ②石原晴海,12:40,13:20,
2025-11-30,日,夕迎え,只津,溝口,車,707,なし,①溝口一花 ②櫻井斗麻 ③富永日向 ④石原晴海 ⑤寺田菫 ⑥園田柚真,17:30,18:40,
2025-11-30,日,朝送り,只津,溝口,車,707,なし,①富永日向 ②石原晴海 ③溝口一花 ④園田柚真 ⑤寺田菫,7:40,8:45,
2025-11-30,日,昼送り,只津,溝口,車,707,なし,①富永日向 ②石原晴海 ③櫻井斗麻 ④溝口一花 ⑤園田柚真 ⑥寺田菫,12:40,13:20,
